question_id,depth,question,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value,leaf_12_key,leaf_12_concept,leaf_12_label,leaf_12_entity,leaf_12_period,leaf_12_unit,leaf_12_value,leaf_13_key,leaf_13_concept,leaf_13_label,leaf_13_entity,leaf_13_period,leaf_13_unit,leaf_13_value,leaf_14_key,leaf_14_concept,leaf_14_label,leaf_14_entity,leaf_14_period,leaf_14_unit,leaf_14_value,leaf_15_key,leaf_15_concept,leaf_15_label,leaf_15_entity,leaf_15_period,leaf_15_unit,leaf_15_value,leaf_16_key,leaf_16_concept,leaf_16_label,leaf_16_entity,leaf_16_period,leaf_16_unit,leaf_16_value,leaf_17_key,leaf_17_concept,leaf_17_label,leaf_17_entity,leaf_17_period,leaf_17_unit,leaf_17_value,leaf_18_key,leaf_18_concept,leaf_18_label,leaf_18_entity,leaf_18_period,leaf_18_unit,leaf_18_value,leaf_19_key,leaf_19_concept,leaf_19_label,leaf_19_entity,leaf_19_period,leaf_19_unit,leaf_19_value,leaf_20_key,leaf_20_concept,leaf_20_label,leaf_20_entity,leaf_20_period,leaf_20_unit,leaf_20_value,leaf_21_key,leaf_21_concept,leaf_21_label,leaf_21_entity,leaf_21_period,leaf_21_unit,leaf_21_value,leaf_22_key,leaf_22_concept,leaf_22_label,leaf_22_entity,leaf_22_period,leaf_22_unit,leaf_22_value,leaf_23_key,leaf_23_concept,leaf_23_label,leaf_23_entity,leaf_23_period,leaf_23_unit,leaf_23_value
8261,3,evaluate the pretax income for TICB in 2024 .,pretax_income,"{""derived"": ""pretax_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""64_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""64_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""64_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""leaf"": ""64_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""pretax_income"", ""depth"": 0}",58456.0,4,0,3,849362954,133539087,42,0.559,0,1,4,64_revenue,revenue,revenue,TICB,2024,M_USD,486911.0,64_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,TICB,2024,M_USD,346744.0,64_operating_expenses,operating_expenses,operating expenses,TICB,2024,M_USD,29355.0,64_non_operating_expenses,non_operating_expenses,non operating expenses,TICB,2024,M_USD,52356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8262,1,May you calculate the sum of capex and total liabilities for NVST in 2023,"sum(21_capex, 21_total_liabilities)","{""op"": ""sum"", ""left"": {""leaf"": ""21_capex"", ""depth"": 0}, ""right"": {""leaf"": ""21_total_liabilities"", ""depth"": 0}, ""depth"": 1}","{""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",398733.0,1,1,1,419314353,472788298,42,0.315,1,2,2,21_capex,capex,capex,NVST,2023,M_USD,11607.0,21_total_liabilities,total_liabilities,total liabilities,NVST,2023,M_USD,387126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8263,1,Whats the value of the difference between total assets and total assets for CBSM in 2021?,"diff(67_total_assets, 67_total_assets)","{""op"": ""diff"", ""left"": {""leaf"": ""67_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""67_total_assets"", ""depth"": 0}, ""depth"": 1}","{""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",0.0,1,1,1,392228541,390667562,42,0.339,1,2,2,67_total_assets,total_assets,total assets,CBSM,2021,M_USD,52203.0,67_total_assets,total_assets,total assets,CBSM,2021,M_USD,52203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8264,5,evaluate the result of difference between non operating expenses and result of short term investments scaled by income tax for TICB in 2021 scaled by ratio of sum of current liabilities and inventories for TICB in 2021 to the minimum of revenue for TICB using values from 2021 through 2024 .,"mul(diff(61_non_operating_expenses, mul(61_short_term_investments, 61_income_tax)), ratio(sum(61_current_liabilities, 61_inventories), min(min(min(61_revenue, 62_revenue), 63_revenue), 64_revenue)))","{""op"": ""mul"", ""left"": {""op"": ""diff"", ""left"": {""leaf"": ""61_non_operating_expenses"", ""depth"": 0}, ""right"": {""op"": ""mul"", ""left"": {""leaf"": ""61_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""61_income_tax"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""61_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""61_inventories"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""61_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""62_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""63_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""64_revenue"", ""depth"": 0}, ""depth"": 3}, ""depth"": 4}, ""depth"": 5}","{""op"": ""mul"", ""left"": {""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""depth"": 2, ""kind"": ""node""}, ""depth"": 3, ""kind"": ""node""}",46148.7523754186,3,3,5,245882044,885575580,42,0.331,5,6,9,61_non_operating_expenses,non_operating_expenses,non operating expenses,TICB,2021,M_USD,103533.0,61_short_term_investments,short_term_investments,short term investments,TICB,2021,M_USD,33790.0,61_income_tax,income_tax,income tax,TICB,2021,ratio,0.18525472385599834,61_current_liabilities,current_liabilities,current liabilities,TICB,2021,M_USD,213289.0,61_inventories,inventories,inventories,TICB,2021,M_USD,9166.0,61_revenue,revenue,revenue,TICB,2021,M_USD,471764.0,62_revenue,revenue,revenue,TICB,2022,M_USD,472978.0,63_revenue,revenue,revenue,TICB,2023,M_USD,468895.0,64_revenue,revenue,revenue,TICB,2024,M_USD,486911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265,1,What do we obtain as the difference between capex and accounts receivable for CRPH in 2022?,"diff(86_capex, 86_accounts_receivable)","{""op"": ""diff"", ""left"": {""leaf"": ""86_capex"", ""depth"": 0}, ""right"": {""leaf"": ""86_accounts_receivable"", ""depth"": 0}, ""depth"": 1}","{""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",-26460.0,1,1,1,134534905,127176506,42,0.294,1,2,2,86_capex,capex,capex,CRPH,2022,M_USD,37653.0,86_accounts_receivable,accounts_receivable,accounts receivable,CRPH,2022,M_USD,64113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266,1,Determine the longterm liabilities for QBHD in 2025 .,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""17_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""17_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",28735.0,4,0,1,363999747,26304114,42,0.449,0,1,2,17_total_liabilities,total_liabilities,total liabilities,QBHD,2025,M_USD,44720.0,17_current_liabilities,current_liabilities,current liabilities,QBHD,2025,M_USD,15985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267,2,Compute the difference between gross profit and sum of accounts receivable and operating expenses for QBHD in 2020 .,"diff(gross_profit, sum(12_accounts_receivable, 12_operating_expenses))","{""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""12_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""12_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""op"": ""sum"", ""left"": {""leaf"": ""12_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""12_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}, ""right"": {""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",14558.0,2,2,2,630767416,598387973,42,0.567,2,3,4,12_revenue,revenue,revenue,QBHD,2020,M_USD,79628.0,12_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,QBHD,2020,M_USD,37878.0,12_accounts_receivable,accounts_receivable,accounts receivable,QBHD,2020,M_USD,8455.0,12_operating_expenses,operating_expenses,operating expenses,QBHD,2020,M_USD,18737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8268,0,which value corresponds to the total equity for HLXB in 2024 ?,76_total_equity,"{""leaf"": ""76_total_equity"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",142717.0,3,0,0,398352238,805430244,42,0.297,0,1,1,76_total_equity,total_equity,total equity,HLXB,2024,M_USD,142717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8269,3,which value corresponds to the the minimum of revenue for HLXB using values from 2022 through 2025,"min(min(min(74_revenue, 75_revenue), 76_revenue), 77_revenue)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""74_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""75_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""76_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""77_revenue"", ""depth"": 0}, ""depth"": 3}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",228915.0,4,0,3,430188347,224010369,42,0.108,0,1,4,74_revenue,revenue,revenue,HLXB,2022,M_USD,228915.0,75_revenue,revenue,revenue,HLXB,2023,M_USD,248741.0,76_revenue,revenue,revenue,HLXB,2024,M_USD,294845.0,77_revenue,revenue,revenue,HLXB,2025,M_USD,334916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8270,4,determine the result of current assets for QBHD in 2020 scaled by growth between cost of goods sold for QBHD in 2023 and sum of cost of goods sold and cost of goods sold for QBHD in 2022,"mul(current_assets, growth(15_cost_of_goods_sold, sum(14_cost_of_goods_sold, 14_cost_of_goods_sold)))","{""op"": ""mul"", ""left"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""12_cash"", ""depth"": 0}, ""right"": {""leaf"": ""12_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""12_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""12_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""right"": {""op"": ""growth"", ""left"": {""leaf"": ""15_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""op"": ""sum"", ""left"": {""leaf"": ""14_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""leaf"": ""14_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""depth"": 4}","{""op"": ""mul"", ""left"": {""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}, ""right"": {""op"": ""growth"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""depth"": 3, ""kind"": ""node""}",-16914.734671915267,3,3,4,317796049,711484577,42,0.28,3,4,7,12_cash,cash,cash,QBHD,2020,M_USD,14184.0,12_accounts_receivable,accounts_receivable,accounts receivable,QBHD,2020,M_USD,8455.0,12_inventories,inventories,inventories,QBHD,2020,M_USD,3154.0,12_short_term_investments,short_term_investments,short term investments,QBHD,2020,M_USD,2565.0,15_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,QBHD,2023,M_USD,28498.0,14_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,QBHD,2022,M_USD,35311.0,14_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,QBHD,2022,M_USD,35311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8271,7,Give the sum of ratio of sum of sum of sum of sum of sum of revenue for ORFG in 2020 and revenue for ORFG in 2021 and revenue for ORFG in 2022 and revenue for ORFG in 2023 and revenue for ORFG in 2024 and revenue for ORFG in 2025 to 6.0 and the maximum of non operating expenses for ORFG using values from 2020 through 2024 .,"sum(ratio(sum(sum(sum(sum(sum(54_revenue, 55_revenue), 56_revenue), 57_revenue), 58_revenue), 59_revenue), 6.0), max(max(max(max(54_non_operating_expenses, 55_non_operating_expenses), 56_non_operating_expenses), 57_non_operating_expenses), 58_non_operating_expenses))","{""op"": ""sum"", ""left"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""54_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""55_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""56_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""57_revenue"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""58_revenue"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""59_revenue"", ""depth"": 0}, ""depth"": 5}, ""right"": {""literal"": 6.0, ""depth"": 0}, ""depth"": 6}, ""right"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""54_non_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""55_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""56_non_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""57_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""58_non_operating_expenses"", ""depth"": 0}, ""depth"": 4}, ""depth"": 7}","{""op"": ""sum"", ""left"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",138409.8333333333,2,1,7,5264105,909411052,42,0.4,1,2,11,54_revenue,revenue,revenue,ORFG,2020,M_USD,87989.0,55_revenue,revenue,revenue,ORFG,2021,M_USD,98792.0,56_revenue,revenue,revenue,ORFG,2022,M_USD,115348.0,57_revenue,revenue,revenue,ORFG,2023,M_USD,127775.0,58_revenue,revenue,revenue,ORFG,2024,M_USD,142085.0,59_revenue,revenue,revenue,ORFG,2025,M_USD,133448.0,54_non_operating_expenses,non_operating_expenses,non operating expenses,ORFG,2020,M_USD,13741.0,55_non_operating_expenses,non_operating_expenses,non operating expenses,ORFG,2021,M_USD,20837.0,56_non_operating_expenses,non_operating_expenses,non operating expenses,ORFG,2022,M_USD,10874.0,57_non_operating_expenses,non_operating_expenses,non operating expenses,ORFG,2023,M_USD,17100.0,58_non_operating_expenses,non_operating_expenses,non operating expenses,ORFG,2024,M_USD,17297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8272,5,You should give the average operating expenses for ATGL across years 2020 through 2024 .,"ratio(sum(sum(sum(sum(24_operating_expenses, 25_operating_expenses), 26_operating_expenses), 27_operating_expenses), 28_operating_expenses), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""24_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""25_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""26_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""27_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""28_operating_expenses"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",14406.6,2,0,5,254838702,269012503,42,0.338,0,1,5,24_operating_expenses,operating_expenses,operating expenses,ATGL,2020,M_USD,12525.0,25_operating_expenses,operating_expenses,operating expenses,ATGL,2021,M_USD,11900.0,26_operating_expenses,operating_expenses,operating expenses,ATGL,2022,M_USD,19341.0,27_operating_expenses,operating_expenses,operating expenses,ATGL,2023,M_USD,8293.0,28_operating_expenses,operating_expenses,operating expenses,ATGL,2024,M_USD,19974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8273,0,what does the following give: dividends paid for CRPH in 2025?,89_dividends_paid,"{""leaf"": ""89_dividends_paid"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",0.0,4,0,0,901865792,106360869,42,0.299,0,1,1,89_dividends_paid,dividends_paid,dividends paid,CRPH,2025,M_USD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8274,0,may you calculate the total equity for NVST in 2021,19_total_equity,"{""leaf"": ""19_total_equity"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",25728.0,2,0,0,802475071,626196798,42,0.281,0,1,1,19_total_equity,total_equity,total equity,NVST,2021,M_USD,25728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8275,1,Evaluate the sum of revenue and total equity for TICB in 2020,"sum(60_revenue, 60_total_equity)","{""op"": ""sum"", ""left"": {""leaf"": ""60_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""60_total_equity"", ""depth"": 0}, ""depth"": 1}","{""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",1096589.0,1,1,1,135445214,648901638,42,0.265,1,2,2,60_revenue,revenue,revenue,TICB,2020,M_USD,428824.0,60_total_equity,total_equity,total equity,TICB,2020,M_USD,667765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8276,0,State the non operating expenses for PNHG in 2025 .,35_non_operating_expenses,"{""leaf"": ""35_non_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",4865.0,2,0,0,666941821,992047840,42,0.295,0,1,1,35_non_operating_expenses,non_operating_expenses,non operating expenses,PNHG,2025,M_USD,4865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8277,0,may you give the total assets for NVST in 2025?,23_total_assets,"{""leaf"": ""23_total_assets"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",221989.0,1,0,0,57548227,7610664,42,0.433,0,1,1,23_total_assets,total_assets,total assets,NVST,2025,M_USD,221989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8278,1,What is the value of the the maximum of operating expenses for APEX using values from 2021 through 2022?,"max(1_operating_expenses, 2_operating_expenses)","{""op"": ""max"", ""left"": {""leaf"": ""1_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""2_operating_expenses"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",17945.0,1,0,1,841568369,854990894,42,0.434,0,1,2,1_operating_expenses,operating_expenses,operating expenses,APEX,2021,M_USD,6461.0,2_operating_expenses,operating_expenses,operating expenses,APEX,2022,M_USD,17945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279,1,What would be the result of dividends paid scaled by income tax for CPTH in 2023 ?,"mul(81_dividends_paid, 81_income_tax)","{""op"": ""mul"", ""left"": {""leaf"": ""81_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""81_income_tax"", ""depth"": 0}, ""depth"": 1}","{""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",2319.4435421470566,1,1,1,805140931,59466803,42,0.509,1,2,2,81_dividends_paid,dividends_paid,dividends paid,CPTH,2023,M_USD,8963.0,81_income_tax,income_tax,income tax,CPTH,2023,ratio,0.2587798217278876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
