question_id,depth,question,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value,leaf_12_key,leaf_12_concept,leaf_12_label,leaf_12_entity,leaf_12_period,leaf_12_unit,leaf_12_value,leaf_13_key,leaf_13_concept,leaf_13_label,leaf_13_entity,leaf_13_period,leaf_13_unit,leaf_13_value,leaf_14_key,leaf_14_concept,leaf_14_label,leaf_14_entity,leaf_14_period,leaf_14_unit,leaf_14_value,leaf_15_key,leaf_15_concept,leaf_15_label,leaf_15_entity,leaf_15_period,leaf_15_unit,leaf_15_value,leaf_16_key,leaf_16_concept,leaf_16_label,leaf_16_entity,leaf_16_period,leaf_16_unit,leaf_16_value,leaf_17_key,leaf_17_concept,leaf_17_label,leaf_17_entity,leaf_17_period,leaf_17_unit,leaf_17_value,leaf_18_key,leaf_18_concept,leaf_18_label,leaf_18_entity,leaf_18_period,leaf_18_unit,leaf_18_value,leaf_19_key,leaf_19_concept,leaf_19_label,leaf_19_entity,leaf_19_period,leaf_19_unit,leaf_19_value,leaf_20_key,leaf_20_concept,leaf_20_label,leaf_20_entity,leaf_20_period,leaf_20_unit,leaf_20_value,leaf_21_key,leaf_21_concept,leaf_21_label,leaf_21_entity,leaf_21_period,leaf_21_unit,leaf_21_value
955,5,You should give the sum of ratio of sum of sum of capex for APEX in 2021 and capex for APEX in 2022 and capex for APEX in 2023 to 3.0 and the maximum of cash for APEX using values from 2021 through 2025.,"sum(ratio(sum(sum(1_capex, 2_capex), 3_capex), 3.0), max(max(max(max(1_cash, 2_cash), 3_cash), 4_cash), 5_cash))","{""op"": ""sum"", ""left"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""1_capex"", ""depth"": 0}, ""right"": {""leaf"": ""2_capex"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""3_capex"", ""depth"": 0}, ""depth"": 2}, ""right"": {""literal"": 3.0, ""depth"": 0}, ""depth"": 3}, ""right"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""1_cash"", ""depth"": 0}, ""right"": {""leaf"": ""2_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""3_cash"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""4_cash"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""5_cash"", ""depth"": 0}, ""depth"": 4}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",45724.666666666664,2,1,5,142071170,695109916,42,0.401,1,2,8,1_capex,capex,capex,APEX,2021,M_USD,4475.0,2_capex,capex,capex,APEX,2022,M_USD,6853.0,3_capex,capex,capex,APEX,2023,M_USD,2159.0,1_cash,cash,cash,APEX,2021,M_USD,7412.0,2_cash,cash,cash,APEX,2022,M_USD,41229.0,3_cash,cash,cash,APEX,2023,M_USD,13282.0,4_cash,cash,cash,APEX,2024,M_USD,15788.0,5_cash,cash,cash,APEX,2025,M_USD,26014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,4,evaluate the longterm assets for TICB in 2021 .,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""61_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""61_cash"", ""depth"": 0}, ""right"": {""leaf"": ""61_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""61_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""61_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",853892.0,3,0,4,9087862,240271240,42,0.404,0,1,5,61_total_assets,total_assets,total assets,TICB,2021,M_USD,1098264.0,61_cash,cash,cash,TICB,2021,M_USD,140121.0,61_accounts_receivable,accounts_receivable,accounts receivable,TICB,2021,M_USD,61295.0,61_inventories,inventories,inventories,TICB,2021,M_USD,9166.0,61_short_term_investments,short_term_investments,short term investments,TICB,2021,M_USD,33790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,0,what would be the total liabilities for CPTH in 2024?,82_total_liabilities,"{""leaf"": ""82_total_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",516676.0,3,0,0,327984850,765299271,42,0.312,0,1,1,82_total_liabilities,total_liabilities,total liabilities,CPTH,2024,M_USD,516676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,2,which value corresponds to the average cost of goods sold for HLXB across years 2024 through 2025?,"ratio(sum(76_cost_of_goods_sold, 77_cost_of_goods_sold), 2.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""76_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""leaf"": ""77_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",187690.0,3,0,2,404237434,914383690,42,0.329,0,1,2,76_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,HLXB,2024,M_USD,152972.0,77_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,HLXB,2025,M_USD,222408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,1,Could you give the longterm liabilities for MSYS in 2020?,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""6_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""6_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",37881.0,3,0,1,234300190,501113183,42,0.439,0,1,2,6_total_liabilities,total_liabilities,total liabilities,MSYS,2020,M_USD,56087.0,6_current_liabilities,current_liabilities,current liabilities,MSYS,2020,M_USD,18206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,4,What is the longterm assets for APEX in 2023?,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""3_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""3_cash"", ""depth"": 0}, ""right"": {""leaf"": ""3_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""3_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""3_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",111691.0,4,0,4,885097007,669591945,42,0.392,0,1,5,3_total_assets,total_assets,total assets,APEX,2023,M_USD,148589.0,3_cash,cash,cash,APEX,2023,M_USD,13282.0,3_accounts_receivable,accounts_receivable,accounts receivable,APEX,2023,M_USD,11694.0,3_inventories,inventories,inventories,APEX,2023,M_USD,5868.0,3_short_term_investments,short_term_investments,short term investments,APEX,2023,M_USD,6054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,6,whats the value of the average revenue for CBSM across years 2020 through 2025?,"ratio(sum(sum(sum(sum(sum(66_revenue, 67_revenue), 68_revenue), 69_revenue), 70_revenue), 71_revenue), 6.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""66_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""67_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""68_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""69_revenue"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""70_revenue"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""71_revenue"", ""depth"": 0}, ""depth"": 5}, ""right"": {""literal"": 6.0, ""depth"": 0}, ""depth"": 6}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",54454.833333333336,3,0,6,637558411,653962570,42,0.249,0,1,6,66_revenue,revenue,revenue,CBSM,2020,M_USD,53876.0,67_revenue,revenue,revenue,CBSM,2021,M_USD,52817.0,68_revenue,revenue,revenue,CBSM,2022,M_USD,55948.0,69_revenue,revenue,revenue,CBSM,2023,M_USD,56007.0,70_revenue,revenue,revenue,CBSM,2024,M_USD,52725.0,71_revenue,revenue,revenue,CBSM,2025,M_USD,55356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,6,You should calculate the average total liabilities for TICB across years 2020 through 2025 .,"ratio(sum(sum(sum(sum(sum(60_total_liabilities, 61_total_liabilities), 62_total_liabilities), 63_total_liabilities), 64_total_liabilities), 65_total_liabilities), 6.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""60_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""61_total_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""62_total_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""63_total_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""64_total_liabilities"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""65_total_liabilities"", ""depth"": 0}, ""depth"": 5}, ""right"": {""literal"": 6.0, ""depth"": 0}, ""depth"": 6}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",524528.8333333334,1,0,6,116076355,517262695,42,0.268,0,1,6,60_total_liabilities,total_liabilities,total liabilities,TICB,2020,M_USD,314922.0,61_total_liabilities,total_liabilities,total liabilities,TICB,2021,M_USD,757557.0,62_total_liabilities,total_liabilities,total liabilities,TICB,2022,M_USD,316946.0,63_total_liabilities,total_liabilities,total liabilities,TICB,2023,M_USD,692670.0,64_total_liabilities,total_liabilities,total liabilities,TICB,2024,M_USD,717731.0,65_total_liabilities,total_liabilities,total liabilities,TICB,2025,M_USD,347347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,2,evaluate the operating income for TICB in 2020 .,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""60_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""60_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""60_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",252932.0,3,0,2,296871629,687833374,42,0.531,0,1,3,60_revenue,revenue,revenue,TICB,2020,M_USD,428824.0,60_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,TICB,2020,M_USD,131692.0,60_operating_expenses,operating_expenses,operating expenses,TICB,2020,M_USD,44200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,0,What's the value of the short term investments for ATGL in 2021 ?,25_short_term_investments,"{""leaf"": ""25_short_term_investments"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",10169.0,3,0,0,280404354,704503060,42,0.194,0,1,1,25_short_term_investments,short_term_investments,short term investments,ATGL,2021,M_USD,10169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,2,Evaluate the result of difference between operating expenses and cash scaled by ratio of total assets to inventories for TICB in 2020 .,"mul(diff(60_operating_expenses, 60_cash), ratio(60_total_assets, 60_inventories))","{""op"": ""mul"", ""left"": {""op"": ""diff"", ""left"": {""leaf"": ""60_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""60_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""60_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""60_inventories"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""op"": ""mul"", ""left"": {""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",-6311711.751035399,2,2,2,555439758,821921869,42,0.55,3,4,4,60_operating_expenses,operating_expenses,operating expenses,TICB,2020,M_USD,44200.0,60_cash,cash,cash,TICB,2020,M_USD,126394.0,60_total_assets,total_assets,total assets,TICB,2020,M_USD,982687.0,60_inventories,inventories,inventories,TICB,2020,M_USD,12797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,3,you should calculate the average short term investments for TICB across years 2020 through 2022.,"ratio(sum(sum(60_short_term_investments, 61_short_term_investments), 62_short_term_investments), 3.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""60_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""61_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""62_short_term_investments"", ""depth"": 0}, ""depth"": 2}, ""right"": {""literal"": 3.0, ""depth"": 0}, ""depth"": 3}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",54775.333333333336,1,0,3,730955923,150248163,42,0.428,0,1,3,60_short_term_investments,short_term_investments,short term investments,TICB,2020,M_USD,72012.0,61_short_term_investments,short_term_investments,short term investments,TICB,2021,M_USD,33790.0,62_short_term_investments,short_term_investments,short term investments,TICB,2022,M_USD,58524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,4,May you give the the minimum of current liabilities for NVST using values from 2020 through 2024 ?,"min(min(min(min(18_current_liabilities, 19_current_liabilities), 20_current_liabilities), 21_current_liabilities), 22_current_liabilities)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""18_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""19_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""20_current_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""21_current_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""22_current_liabilities"", ""depth"": 0}, ""depth"": 4}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",20286.0,4,0,4,317403063,278556835,42,0.302,0,1,5,18_current_liabilities,current_liabilities,current liabilities,NVST,2020,M_USD,20286.0,19_current_liabilities,current_liabilities,current liabilities,NVST,2021,M_USD,30234.0,20_current_liabilities,current_liabilities,current liabilities,NVST,2022,M_USD,37004.0,21_current_liabilities,current_liabilities,current liabilities,NVST,2023,M_USD,132031.0,22_current_liabilities,current_liabilities,current liabilities,NVST,2024,M_USD,42991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,2,what is the sum of sum of cash and total assets and difference between accounts receivable and dividends paid for APEX in 2022,"sum(sum(2_cash, 2_total_assets), diff(2_accounts_receivable, 2_dividends_paid))","{""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""2_cash"", ""depth"": 0}, ""right"": {""leaf"": ""2_total_assets"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""diff"", ""left"": {""leaf"": ""2_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""2_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",257409.0,2,2,2,791060070,37923492,42,0.272,3,4,4,2_cash,cash,cash,APEX,2022,M_USD,41229.0,2_total_assets,total_assets,total assets,APEX,2022,M_USD,206070.0,2_accounts_receivable,accounts_receivable,accounts receivable,APEX,2022,M_USD,10946.0,2_dividends_paid,dividends_paid,dividends paid,APEX,2022,M_USD,836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2,What is the operating income for APEX in 2020?,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""0_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""0_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""0_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",34696.0,4,0,2,765974442,238760659,42,0.553,0,1,3,0_revenue,revenue,revenue,APEX,2020,M_USD,67781.0,0_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,APEX,2020,M_USD,27804.0,0_operating_expenses,operating_expenses,operating expenses,APEX,2020,M_USD,5281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,4,What would be the average total assets for CBSM across years 2021 through 2024?,"ratio(sum(sum(sum(67_total_assets, 68_total_assets), 69_total_assets), 70_total_assets), 4.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""67_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""68_total_assets"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""69_total_assets"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""70_total_assets"", ""depth"": 0}, ""depth"": 3}, ""right"": {""literal"": 4.0, ""depth"": 0}, ""depth"": 4}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",62169.0,3,0,4,721413281,384933362,42,0.523,0,1,4,67_total_assets,total_assets,total assets,CBSM,2021,M_USD,52203.0,68_total_assets,total_assets,total assets,CBSM,2022,M_USD,57651.0,69_total_assets,total_assets,total assets,CBSM,2023,M_USD,65727.0,70_total_assets,total_assets,total assets,CBSM,2024,M_USD,73095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,6,Which result follows from the sum of cash for IRCL in 2022 and ratio of sum of sum of sum of sum of dividends paid for IRCL in 2020 and dividends paid for IRCL in 2021 and dividends paid for IRCL in 2022 and dividends paid for IRCL in 2023 and dividends paid for IRCL in 2024 to 5.0 ?,"sum(38_cash, ratio(sum(sum(sum(sum(36_dividends_paid, 37_dividends_paid), 38_dividends_paid), 39_dividends_paid), 40_dividends_paid), 5.0))","{""op"": ""sum"", ""left"": {""leaf"": ""38_cash"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""36_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""37_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""38_dividends_paid"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""39_dividends_paid"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""40_dividends_paid"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}, ""depth"": 6}","{""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",150152.6,2,1,6,902628927,706108387,42,0.247,1,2,6,38_cash,cash,cash,IRCL,2022,M_USD,139886.0,36_dividends_paid,dividends_paid,dividends paid,IRCL,2020,M_USD,0.0,37_dividends_paid,dividends_paid,dividends paid,IRCL,2021,M_USD,8718.0,38_dividends_paid,dividends_paid,dividends paid,IRCL,2022,M_USD,3921.0,39_dividends_paid,dividends_paid,dividends paid,IRCL,2023,M_USD,29575.0,40_dividends_paid,dividends_paid,dividends paid,IRCL,2024,M_USD,9119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
