question_id,depth,question,question_original,obstacle,useless_info_family_used,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value,leaf_12_key,leaf_12_concept,leaf_12_label,leaf_12_entity,leaf_12_period,leaf_12_unit,leaf_12_value,leaf_13_key,leaf_13_concept,leaf_13_label,leaf_13_entity,leaf_13_period,leaf_13_unit,leaf_13_value
894,5,which value corresponds to the sum of result of total assets scaled by income tax for Helix BioSciences in 2023 and the maximum of dividends paid for Helix BioSciences using values from 2021 through 2025?,,,,"sum(mul(75_total_assets, 75_income_tax), max(max(max(max(73_dividends_paid, 74_dividends_paid), 75_dividends_paid), 76_dividends_paid), 77_dividends_paid))","{""op"": ""sum"", ""left"": {""op"": ""mul"", ""left"": {""leaf"": ""75_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""75_income_tax"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""73_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""74_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""75_dividends_paid"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""76_dividends_paid"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""77_dividends_paid"", ""depth"": 0}, ""depth"": 4}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""depth"": 2, ""kind"": ""node""}",75017.77472297315,2,2,5,813028218,77877876,861115112,0.346,2,3,7,75_total_assets,total_assets,total assets,Helix BioSciences,2023,M_USD,194965.0,75_income_tax,income_tax,income tax,Helix BioSciences,2023,ratio,0.2583323915727087,73_dividends_paid,dividends_paid,dividends paid,Helix BioSciences,2021,M_USD,6908.0,74_dividends_paid,dividends_paid,dividends paid,Helix BioSciences,2022,M_USD,2738.0,75_dividends_paid,dividends_paid,dividends paid,Helix BioSciences,2023,M_USD,1270.0,76_dividends_paid,dividends_paid,dividends paid,Helix BioSciences,2024,M_USD,24652.0,77_dividends_paid,dividends_paid,dividends paid,Helix BioSciences,2025,M_USD,3909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,0,What would be the total liabilities for Cobalt Semiconductor in 2020?,,,,66_total_liabilities,"{""leaf"": ""66_total_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",57819.0,5,0,0,820848226,539007000,861115112,0.495,0,1,1,66_total_liabilities,total_liabilities,total liabilities,Cobalt Semiconductor,2020,M_USD,57819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,5,You should calculate the difference between revenue and sum of current assets and short term investments for Titan Consumer Brands in 2022,,,,"diff(62_revenue, sum(current_assets, 62_short_term_investments))","{""op"": ""diff"", ""left"": {""leaf"": ""62_revenue"", ""depth"": 0}, ""right"": {""op"": ""sum"", ""left"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""62_cash"", ""depth"": 0}, ""right"": {""leaf"": ""62_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""62_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""62_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""right"": {""leaf"": ""62_short_term_investments"", ""depth"": 0}, ""depth"": 4}, ""depth"": 5}","{""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""sum"", ""left"": {""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",211223.0,4,2,5,698002085,987086013,861115112,0.285,2,3,6,62_revenue,revenue,revenue,Titan Consumer Brands,2022,M_USD,472978.0,62_cash,cash,cash,Titan Consumer Brands,2022,M_USD,65913.0,62_accounts_receivable,accounts_receivable,accounts receivable,Titan Consumer Brands,2022,M_USD,59855.0,62_inventories,inventories,inventories,Titan Consumer Brands,2022,M_USD,18939.0,62_short_term_investments,short_term_investments,short term investments,Titan Consumer Brands,2022,M_USD,58524.0,62_short_term_investments,short_term_investments,short term investments,Titan Consumer Brands,2022,M_USD,58524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,5,Compute the difference between ratio of sum of sum of sum of inventories for Quantum Bridge Holdings in 2020 and inventories for Quantum Bridge Holdings in 2021 and inventories for Quantum Bridge Holdings in 2022 and inventories for Quantum Bridge Holdings in 2023 to 4.0 and ratio of sum of current liabilities for Quantum Bridge Holdings in 2022 and current liabilities for Quantum Bridge Holdings in 2023 to 2.0 .,,,,"diff(ratio(sum(sum(sum(12_inventories, 13_inventories), 14_inventories), 15_inventories), 4.0), ratio(sum(14_current_liabilities, 15_current_liabilities), 2.0))","{""op"": ""diff"", ""left"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""12_inventories"", ""depth"": 0}, ""right"": {""leaf"": ""13_inventories"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""14_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""15_inventories"", ""depth"": 0}, ""depth"": 3}, ""right"": {""literal"": 4.0, ""depth"": 0}, ""depth"": 4}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""14_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""15_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}, ""depth"": 5}","{""op"": ""diff"", ""left"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",-30702.5,5,1,5,782179073,606151094,861115112,0.122,1,2,6,12_inventories,inventories,inventories,Quantum Bridge Holdings,2020,M_USD,3154.0,13_inventories,inventories,inventories,Quantum Bridge Holdings,2021,M_USD,4340.0,14_inventories,inventories,inventories,Quantum Bridge Holdings,2022,M_USD,5002.0,15_inventories,inventories,inventories,Quantum Bridge Holdings,2023,M_USD,2530.0,14_current_liabilities,current_liabilities,current liabilities,Quantum Bridge Holdings,2022,M_USD,50369.0,15_current_liabilities,current_liabilities,current liabilities,Quantum Bridge Holdings,2023,M_USD,18549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,0,could you give the revenue for Meridian Systems Inc in 2022 ?,,,,8_revenue,"{""leaf"": ""8_revenue"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",163959.0,0,0,0,247357071,241812013,861115112,0.377,0,1,1,8_revenue,revenue,revenue,Meridian Systems Inc,2022,M_USD,163959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,4,Whats the value of the longterm assets for ClearPath Logistics in 2023,,,,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""81_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""81_cash"", ""depth"": 0}, ""right"": {""leaf"": ""81_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""81_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""81_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",398614.0,5,0,4,544510374,257416512,861115112,0.544,0,1,5,81_total_assets,total_assets,total assets,ClearPath Logistics,2023,M_USD,668865.0,81_cash,cash,cash,ClearPath Logistics,2023,M_USD,153259.0,81_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2023,M_USD,56571.0,81_inventories,inventories,inventories,ClearPath Logistics,2023,M_USD,5472.0,81_short_term_investments,short_term_investments,short term investments,ClearPath Logistics,2023,M_USD,54949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,3,Compute the sum of difference between result of non operating expenses scaled by income tax and sum of short term investments and non operating expenses for Quantum Bridge Holdings in 2020 and the minimum of accounts receivable for Quantum Bridge Holdings using values from 2022 through 2024.,,,,"sum(diff(mul(12_non_operating_expenses, 12_income_tax), sum(12_short_term_investments, 12_non_operating_expenses)), min(min(14_accounts_receivable, 15_accounts_receivable), 16_accounts_receivable))","{""op"": ""sum"", ""left"": {""op"": ""diff"", ""left"": {""op"": ""mul"", ""left"": {""leaf"": ""12_non_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""12_income_tax"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""sum"", ""left"": {""leaf"": ""12_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""12_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""right"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""14_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""15_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""16_accounts_receivable"", ""depth"": 0}, ""depth"": 2}, ""depth"": 3}","{""op"": ""sum"", ""left"": {""op"": ""diff"", ""left"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""right"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""depth"": 3, ""kind"": ""node""}",-10137.033292162003,3,3,3,838188526,585259562,861115112,0.452,4,5,7,12_non_operating_expenses,non_operating_expenses,non operating expenses,Quantum Bridge Holdings,2020,M_USD,16485.0,12_income_tax,income_tax,income tax,Quantum Bridge Holdings,2020,ratio,0.15704984578938405,12_short_term_investments,short_term_investments,short term investments,Quantum Bridge Holdings,2020,M_USD,2565.0,12_non_operating_expenses,non_operating_expenses,non operating expenses,Quantum Bridge Holdings,2020,M_USD,16485.0,14_accounts_receivable,accounts_receivable,accounts receivable,Quantum Bridge Holdings,2022,M_USD,11245.0,15_accounts_receivable,accounts_receivable,accounts receivable,Quantum Bridge Holdings,2023,M_USD,10394.0,16_accounts_receivable,accounts_receivable,accounts receivable,Quantum Bridge Holdings,2024,M_USD,6324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,0,what is the accounts receivable for Apex Dynamics Corp in 2023,,,,3_accounts_receivable,"{""leaf"": ""3_accounts_receivable"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",11694.0,2,0,0,701507313,942828847,861115112,0.288,0,1,1,3_accounts_receivable,accounts_receivable,accounts receivable,Apex Dynamics Corp,2023,M_USD,11694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,1,give the gross profit for Orion Financial Group in 2025,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""59_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""59_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",47465.0,5,0,1,828162335,934441554,861115112,0.413,0,1,2,59_revenue,revenue,revenue,Orion Financial Group,2025,M_USD,133448.0,59_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Orion Financial Group,2025,M_USD,85983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2,you should give the the minimum of inventories for Atlas Global Industries using values from 2021 through 2023 .,,,,"min(min(25_inventories, 26_inventories), 27_inventories)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""25_inventories"", ""depth"": 0}, ""right"": {""leaf"": ""26_inventories"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""27_inventories"", ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",1652.0,2,0,2,508537900,935243544,861115112,0.482,0,1,3,25_inventories,inventories,inventories,Atlas Global Industries,2021,M_USD,4731.0,26_inventories,inventories,inventories,Atlas Global Industries,2022,M_USD,1652.0,27_inventories,inventories,inventories,Atlas Global Industries,2023,M_USD,3957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,1,Calculate the longterm liabilities for SilverLine Retail Inc in 2021,,,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""43_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""43_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",196241.0,2,0,1,885497852,861696946,861115112,0.393,0,1,2,43_total_liabilities,total_liabilities,total liabilities,SilverLine Retail Inc,2021,M_USD,390165.0,43_current_liabilities,current_liabilities,current liabilities,SilverLine Retail Inc,2021,M_USD,193924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,0,You should calculate the cost of goods sold for Titan Consumer Brands in 2025,,,,65_cost_of_goods_sold,"{""leaf"": ""65_cost_of_goods_sold"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",320376.0,0,0,0,607067400,278398293,861115112,0.382,0,1,1,65_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Titan Consumer Brands,2025,M_USD,320376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,0,Evaluate the capex for Titan Consumer Brands in 2020,,,,60_capex,"{""leaf"": ""60_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",33525.0,3,0,0,121614167,70069369,861115112,0.389,0,1,1,60_capex,capex,capex,Titan Consumer Brands,2020,M_USD,33525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,1,what would be the gross profit for Cobalt Semiconductor in 2023,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""69_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""69_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",28997.0,2,0,1,922561220,660825394,861115112,0.586,0,1,2,69_revenue,revenue,revenue,Cobalt Semiconductor,2023,M_USD,56007.0,69_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Cobalt Semiconductor,2023,M_USD,27010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,4,evaluate the average dividends paid for SilverLine Retail Inc across years 2022 through 2025.,,,,"ratio(sum(sum(sum(44_dividends_paid, 45_dividends_paid), 46_dividends_paid), 47_dividends_paid), 4.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""44_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""45_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""46_dividends_paid"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""47_dividends_paid"", ""depth"": 0}, ""depth"": 3}, ""right"": {""literal"": 4.0, ""depth"": 0}, ""depth"": 4}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",21338.75,5,0,4,53565013,626158,861115112,0.169,0,1,4,44_dividends_paid,dividends_paid,dividends paid,SilverLine Retail Inc,2022,M_USD,4401.0,45_dividends_paid,dividends_paid,dividends paid,SilverLine Retail Inc,2023,M_USD,20412.0,46_dividends_paid,dividends_paid,dividends paid,SilverLine Retail Inc,2024,M_USD,0.0,47_dividends_paid,dividends_paid,dividends paid,SilverLine Retail Inc,2025,M_USD,60542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,2,give the result of sum of revenue and total equity scaled by ratio of operating expenses to accounts receivable for Orion Financial Group in 2023 .,,,,"mul(sum(57_revenue, 57_total_equity), ratio(57_operating_expenses, 57_accounts_receivable))","{""op"": ""mul"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""57_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""57_total_equity"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""57_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""57_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""op"": ""mul"", ""left"": {""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",636153.6226680746,2,2,2,463108277,134984657,861115112,0.517,3,4,4,57_revenue,revenue,revenue,Orion Financial Group,2023,M_USD,127775.0,57_total_equity,total_equity,total equity,Orion Financial Group,2023,M_USD,108761.0,57_operating_expenses,operating_expenses,operating expenses,Orion Financial Group,2023,M_USD,30563.0,57_accounts_receivable,accounts_receivable,accounts receivable,Orion Financial Group,2023,M_USD,11364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,3,evaluate the current assets for Titan Consumer Brands in 2020 .,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""60_cash"", ""depth"": 0}, ""right"": {""leaf"": ""60_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""60_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""60_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",243881.0,4,0,3,897505062,433646904,861115112,0.355,0,1,4,60_cash,cash,cash,Titan Consumer Brands,2020,M_USD,126394.0,60_accounts_receivable,accounts_receivable,accounts receivable,Titan Consumer Brands,2020,M_USD,32678.0,60_inventories,inventories,inventories,Titan Consumer Brands,2020,M_USD,12797.0,60_short_term_investments,short_term_investments,short term investments,Titan Consumer Brands,2020,M_USD,72012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,0,You should calculate the dividends paid for Titan Consumer Brands in 2022 .,,,,62_dividends_paid,"{""leaf"": ""62_dividends_paid"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",17554.0,1,0,0,280976888,443269571,861115112,0.318,0,1,1,62_dividends_paid,dividends_paid,dividends paid,Titan Consumer Brands,2022,M_USD,17554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,4,provide the sum of the maximum of inventories for Pacific Crest Energy using values from 2020 through 2023 and total liabilities for Pacific Crest Energy in 2025 .,,,,"sum(max(max(max(48_inventories, 49_inventories), 50_inventories), 51_inventories), 53_total_liabilities)","{""op"": ""sum"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""48_inventories"", ""depth"": 0}, ""right"": {""leaf"": ""49_inventories"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""50_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""51_inventories"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""53_total_liabilities"", ""depth"": 0}, ""depth"": 4}","{""op"": ""sum"", ""left"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",134937.0,2,1,4,853678421,993907128,861115112,0.409,1,2,5,48_inventories,inventories,inventories,Pacific Crest Energy,2020,M_USD,13280.0,49_inventories,inventories,inventories,Pacific Crest Energy,2021,M_USD,5500.0,50_inventories,inventories,inventories,Pacific Crest Energy,2022,M_USD,3373.0,51_inventories,inventories,inventories,Pacific Crest Energy,2023,M_USD,6556.0,53_total_liabilities,total_liabilities,total liabilities,Pacific Crest Energy,2025,M_USD,121657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,3,you should calculate the current assets for Pacific Crest Energy in 2020.,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""48_cash"", ""depth"": 0}, ""right"": {""leaf"": ""48_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""48_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""48_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",119508.0,2,0,3,661828480,143877117,861115112,0.389,0,1,4,48_cash,cash,cash,Pacific Crest Energy,2020,M_USD,82616.0,48_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2020,M_USD,7623.0,48_inventories,inventories,inventories,Pacific Crest Energy,2020,M_USD,13280.0,48_short_term_investments,short_term_investments,short term investments,Pacific Crest Energy,2020,M_USD,15989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
