cik,name,sic,sic_description,fiscal_year_end,state,entity_type,fy_month,fy_month_name,industry
1598655,GasLog Partners LP,4400,Water Transportation,1231,1T,other,12,Dec,Transportation
2032966,"TIC Solutions, Inc.",7389,"Services-Business Services, NEC",1231,DE,operating,12,Dec,Personal Services
1823794,ARKO Corp.,5412,Retail-Convenience Stores,1231,DE,operating,12,Dec,Retail (Food/Grocery)
1606268,"Via Renewables, Inc.",4931,Electric & Other Services Combined,1231,DE,operating,12,Dec,Utilities
1002638,OPEN TEXT CORP,7373,Services-Computer Integrated Systems Design,0630,A6,operating,6,Jun,Software & IT Services
1580262,"Right On Brands, Inc.",5900,Retail-Miscellaneous Retail,0331,NV,operating,3,Mar,Retail (Misc)
1995075,Megan Holdings Ltd.,200,Agricultural Prod-Livestock & Animal Specialties,1231,,other,12,Dec,Agriculture
1820875,CXApp Inc.,7372,Services-Prepackaged Software,1231,DE,operating,12,Dec,Software & IT Services
874396,"LIFETIME BRANDS, INC",3420,"Cutlery, Handtools & General Hardware",1231,DE,operating,12,Dec,Manufacturing (Other)
1834026,Gold Royalty Corp.,1040,Gold and Silver Ores,1231,Z4,other,12,Dec,Mining & Energy
1689448,Argentina Lithium & Energy Corp.,0,,1231,A1,other,12,Dec,Unknown
849395,CRH PUBLIC LTD CO,3241,"Cement, Hydraulic",1231,L2,operating,12,Dec,Manufacturing (Other)
1965615,MAGNA MINING INC.,0,,1231,Z4,other,12,Dec,Unknown
2047455,Quartzsea Acquisition Corp,6770,Blank Checks,1130,E9,operating,11,Nov,Holding Companies
2101562,PALOMA ACQUISITION CORP I,6770,Blank Checks,1231,E9,other,12,Dec,Holding Companies
2017541,Gameverse Interactive Corp,7372,Services-Prepackaged Software,1231,NV,other,12,Dec,Software & IT Services
1930510,VCI Global Ltd,8744,Services-Facilities Support Management Services,1231,N8,other,12,Dec,Professional Services
2028516,Archimedes Tech SPAC Partners II Co.,6770,Blank Checks,1231,,operating,12,Dec,Holding Companies
2074059,Winpak Ltd./ADR,0,,1225,Z4,other,12,Dec,Unknown
1969475,Bayview Acquisition Corp,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
895528,Invesco Pennsylvania Value Municipal Income Trust,0,,1031,PA,other,10,Oct,Unknown
1680513,IMPACT ANALYTICS INC.,0,,1231,DE,other,12,Dec,Unknown
1604665,Westlake Chemical Partners LP,2860,Industrial Organic Chemicals,1231,DE,operating,12,Dec,Chemicals & Pharma
88941,SEMTECH CORP,3674,Semiconductors & Related Devices,0125,DE,operating,1,Jan,Electronics & Tech Hardware
2075320,"Polaryx Therapeutics, Inc.",2834,Pharmaceutical Preparations,1231,WY,operating,12,Dec,Chemicals & Pharma
1476150,Terreno Realty Corp,6500,Real Estate,1231,,operating,12,Dec,Real Estate
1562818,BlackRock Multi-Sector Income Trust,0,,1231,DE,other,12,Dec,Unknown
1802665,"Harmony Biosciences Holdings, Inc.",2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
1562088,"Duolingo, Inc.",7372,Services-Prepackaged Software,1231,DE,operating,12,Dec,Software & IT Services
1232582,ASHFORD HOSPITALITY TRUST INC,6798,Real Estate Investment Trusts,1231,MD,operating,12,Dec,Holding Companies
1852440,Jianzhi Education Technology Group Co Ltd,8200,Services-Educational Services,1231,E9,other,12,Dec,Education
1708055,Ribbon Communications Inc.,7373,Services-Computer Integrated Systems Design,1231,DE,operating,12,Dec,Software & IT Services
1107457,INFINEON TECHNOLOGIES AG,3674,Semiconductors & Related Devices,0930,DE,other,9,Sep,Electronics & Tech Hardware
759828,JOHN HANCOCK INVESTORS TRUST,0,,1231,DE,other,12,Dec,Unknown
1425292,"CVR PARTNERS, LP",2870,Agricultural Chemicals,1231,DE,operating,12,Dec,Chemicals & Pharma
1620459,"James River Group Holdings, Inc.",6331,"Fire, Marine & Casualty Insurance",1231,DE,operating,12,Dec,Insurance
1833498,"Spectral AI, Inc.",3841,Surgical & Medical Instruments & Apparatus,1231,DE,operating,12,Dec,Instruments & Medical Devices
1847706,Psyched Wellness Ltd.,0,,1130,A6,other,11,Nov,Unknown
1865782,"BrightSpring Health Services, Inc.",8082,Services-Home Health Care Services,1231,DE,operating,12,Dec,Healthcare Services
2093856,APEX CRITICAL METALS CORP.,1000,Metal Mining,0731,A1,other,7,Jul,Mining & Energy
1944902,Ohmyhome Ltd,6531,Real Estate Agents & Managers (For Others),1231,E9,other,12,Dec,Real Estate
1004315,NATIONAL GRID PLC,4922,Natural Gas Transmission,0331,,other,3,Mar,Utilities
33002,"ENNIS, INC.",2761,Manifold Business Forms,0228,TX,operating,2,Feb,Manufacturing (Other)
1611842,PolyPid Ltd.,3841,Surgical & Medical Instruments & Apparatus,1231,L3,other,12,Dec,Instruments & Medical Devices
1772921,OneWater Marine Inc.,5531,Retail-Auto & Home Supply Stores,0930,DE,operating,9,Sep,Retail (Auto)
1982708,Anbio Biotechnology,2835,In Vitro & In Vivo Diagnostic Substances,1231,E9,other,12,Dec,Chemicals & Pharma
1360442,"Dogecoin Cash, Inc.",7200,Services-Personal Services,1231,NV,operating,12,Dec,Personal Services
89089,SERVICE CORP INTERNATIONAL,7200,Services-Personal Services,1231,TX,operating,12,Dec,Personal Services
1734005,Aptorum Group Ltd,3829,"Measuring & Controlling Devices, NEC",1231,E9,other,12,Dec,Instruments & Medical Devices
1023313,"FORRESTER RESEARCH, INC.",8700,"Services-Engineering, Accounting, Research, Management",1231,DE,operating,12,Dec,Professional Services
92230,TRUIST FINANCIAL CORP,6021,National Commercial Banks,1231,NC,operating,12,Dec,Banking
1381668,TFS Financial CORP,6035,"Savings Institution, Federally Chartered",0930,DE,operating,9,Sep,Banking
2058359,Cal Redwood Acquisition Corp.,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
2006291,Churchill Capital Corp IX/Cayman,7373,Services-Computer Integrated Systems Design,1231,E9,operating,12,Dec,Software & IT Services
811156,CMS ENERGY CORP,4931,Electric & Other Services Combined,1231,MI,operating,12,Dec,Utilities
1709941,"BioAge Labs, Inc.",2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
1404593,Medical Care Technologies Inc.,7389,"Services-Business Services, NEC",1231,NV,operating,12,Dec,Personal Services
1831283,LianBio,2834,Pharmaceutical Preparations,1231,E9,operating,12,Dec,Chemicals & Pharma
1960262,"LUDWIG ENTERPRISES, INC.",8071,Services-Medical Laboratories,1231,NV,operating,12,Dec,Healthcare Services
1325702,MAGNACHIP SEMICONDUCTOR Corp,3674,Semiconductors & Related Devices,1231,DE,operating,12,Dec,Electronics & Tech Hardware
1285785,MOSAIC CO,2870,Agricultural Chemicals,1231,,operating,12,Dec,Chemicals & Pharma
1075531,Booking Holdings Inc.,4700,Transportation Services,1231,DE,operating,12,Dec,Transportation
921671,GABELLI MULTIMEDIA TRUST INC.,0,,1231,MD,other,12,Dec,Unknown
913059,Banco BBVA Argentina S.A.,6029,"Commercial Banks, NEC",1231,,other,12,Dec,Banking
1283699,"T-Mobile US, Inc.",4812,Radiotelephone Communications,1231,DE,operating,12,Dec,Transportation
2059653,"Lake Shore Bancorp, Inc. /MD/",6035,"Savings Institution, Federally Chartered",1231,MD,operating,12,Dec,Banking
1828016,Playtika Holding Corp.,7374,Services-Computer Processing & Data Preparation,1231,,operating,12,Dec,Software & IT Services
1868995,CI&T Inc,7371,Services-Computer Programming Services,1231,E9,other,12,Dec,Software & IT Services
1828318,Enovix Corp,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",1228,,operating,12,Dec,Electronics & Tech Hardware
1795250,Sphere Entertainment Co.,7900,Services-Amusement & Recreation Services,1231,NV,operating,12,Dec,Personal Services
16988,CANON INC,3861,Photographic Equipment & Supplies,1231,M0,other,12,Dec,Instruments & Medical Devices
1396536,"DUOS TECHNOLOGIES GROUP, INC.",7372,Services-Prepackaged Software,1231,FL,operating,12,Dec,Software & IT Services
1394638,"Driveitaway Holdings, Inc.",8200,Services-Educational Services,0930,DE,operating,9,Sep,Education
1879001,Verses AI Inc.,7370,"Services-Computer Programming, Data Processing, Etc.",0331,A1,operating,3,Mar,Software & IT Services
1503802,Karyopharm Therapeutics Inc.,2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
320335,GLOBE LIFE INC.,6311,Life Insurance,1231,DE,operating,12,Dec,Insurance
1287032,PROSPECT CAPITAL CORP,0,,0630,MD,operating,6,Jun,Unknown
1855474,AirJoule Technologies Corp.,3585,Air-Cond & Warm Air Heatg Equip & Comm & Indl Refrig Equip,1231,DE,operating,12,Dec,Manufacturing (Other)
1289047,AI Technology Group Inc.,3621,Motors & Generators,1231,NV,operating,12,Dec,Electronics & Tech Hardware
1945415,HUHUTECH International Group Inc.,3360,Nonferrous Foundries (Castings),1231,F4,other,12,Dec,Manufacturing (Other)
1909747,Jushi Holdings Inc.,2833,Medicinal Chemicals & Botanical Products,1231,A1,operating,12,Dec,Chemicals & Pharma
1336920,"Leidos Holdings, Inc.",7373,Services-Computer Integrated Systems Design,0102,,operating,1,Jan,Software & IT Services
723125,MICRON TECHNOLOGY INC,3674,Semiconductors & Related Devices,0903,DE,operating,9,Sep,Electronics & Tech Hardware
1128281,"Saker Aviation Services, Inc.",4581,"Airports, Flying Fields & Airport Terminal Services",1231,NV,operating,12,Dec,Airlines
1707919,Cenntro Inc.,3711,Motor Vehicles & Passenger Car Bodies,1231,NV,operating,12,Dec,Transportation Equipment
1725332,Alarum Technologies Ltd.,7372,Services-Prepackaged Software,1231,L3,other,12,Dec,Software & IT Services
876167,PROGRESS SOFTWARE CORP /MA,7372,Services-Prepackaged Software,1130,DE,operating,11,Nov,Software & IT Services
1770088,WiMi Hologram Cloud Inc.,7372,Services-Prepackaged Software,1231,E9,other,12,Dec,Software & IT Services
2028699,Dynamix Corp,6770,Blank Checks,1231,,operating,12,Dec,Holding Companies
1605331,AI Era Corp.,6794,Patent Owners & Lessors,0831,NV,operating,8,Aug,Holding Companies
1580864,"Vroom, Inc.",5500,Retail-Auto Dealers & Gasoline Stations,1231,DE,operating,12,Dec,Retail (Auto)
2025401,Fifth Era Acquisition Corp I,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
1603145,"XPLR Infrastructure, LP",4911,Electric Services,1231,,operating,12,Dec,Utilities
1065696,LKQ CORP,5010,Wholesale-Motor Vehicles & Motor Vehicle Parts & Supplies,1231,DE,operating,12,Dec,Wholesale
1397795,"Byrn, Inc.",8741,Services-Management Services,1231,NV,operating,12,Dec,Professional Services
1760026,Regenerative Medical Technology Group Inc.,5990,"Retail-Retail Stores, NEC",1231,,operating,12,Dec,Retail (Misc)
2042182,Oyster Enterprises II Acquisition Corp,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
1992604,CanCambria Energy Corp.,0,,1231,A1,other,12,Dec,Unknown
882835,ROPER TECHNOLOGIES INC,3823,"Industrial Instruments For Measurement, Display, and Control",1231,DE,operating,12,Dec,Instruments & Medical Devices
1530979,"Honest Company, Inc.",5961,Retail-Catalog & Mail-Order Houses,1231,DE,operating,12,Dec,Retail (Misc)
1707753,Elastic N.V.,7372,Services-Prepackaged Software,0430,P7,operating,4,Apr,Software & IT Services
723603,CULP INC,2211,"Broadwoven Fabric Mills, Cotton",1231,NC,operating,12,Dec,Manufacturing (Other)
818033,"HERON THERAPEUTICS, INC. /DE/",2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
1236275,"QXO, Inc.",5030,Wholesale-Lumber & Other Construction Materials,1231,DE,operating,12,Dec,Wholesale
1609065,"Pathfinder Bancorp, Inc.",6022,State Commercial Banks,1231,MD,operating,12,Dec,Banking
1318268,Madison Technologies Inc.,5900,Retail-Miscellaneous Retail,1231,NV,operating,12,Dec,Retail (Misc)
2080023,Viking Acquisition Corp I,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
1651562,"Coursera, Inc.",7372,Services-Prepackaged Software,1231,DE,operating,12,Dec,Software & IT Services
1308547,"Dolby Laboratories, Inc.",6794,Patent Owners & Lessors,0927,DE,operating,9,Sep,Holding Companies
1411342,Ellington Financial Inc.,6500,Real Estate,1231,DE,operating,12,Dec,Real Estate
1578348,"Investcorp Credit Management BDC, Inc.",0,,1231,MD,operating,12,Dec,Unknown
1999001,Six Flags Entertainment Corporation/NEW,7900,Services-Amusement & Recreation Services,1231,DE,operating,12,Dec,Personal Services
1472215,Nuveen Mortgage & Income Fund/MA/,0,,1231,MA,other,12,Dec,Unknown
1433309,"Plastec Technologies, Ltd.",3089,"Plastics Products, NEC",1231,E9,other,12,Dec,Manufacturing (Other)
1035983,COMFORT SYSTEMS USA INC,1731,Electrical Work,1231,,operating,12,Dec,Construction
723533,Wenyuan Group Corp.,8742,Services-Management Consulting Services,1231,NV,operating,12,Dec,Professional Services
875320,VERTEX PHARMACEUTICALS INC / MA,2834,Pharmaceutical Preparations,1231,MA,operating,12,Dec,Chemicals & Pharma
1584273,"Sanrio Company, Ltd./ADR",0,,0331,M0,other,3,Mar,Unknown
1705110,Angi Inc.,7310,Services-Advertising,1231,DE,operating,12,Dec,Personal Services
1571283,"Rexford Industrial Realty, Inc.",6798,Real Estate Investment Trusts,1231,MD,operating,12,Dec,Holding Companies
829365,NAM TAI PROPERTY INC.,6500,Real Estate,1231,D8,other,12,Dec,Real Estate
1576885,"Acumen Pharmaceuticals, Inc.",2836,"Biological Products, (No Diagnostic Substances)",1231,DE,operating,12,Dec,Chemicals & Pharma
1169034,BLACKROCK VIRGINIA MUNICIPAL BOND TRUST,0,,0831,DE,other,8,Aug,Unknown
1967621,Alpha Technology Group Ltd,7371,Services-Computer Programming Services,0930,K3,other,9,Sep,Software & IT Services
2093618,Noba Bank Group AG/ADR,0,,1225,V7,other,12,Dec,Unknown
66418,MEXCO ENERGY CORP,1311,Crude Petroleum & Natural Gas,0331,CO,operating,3,Mar,Mining & Energy
1787518,T3 Defense Inc.,8742,Services-Management Consulting Services,1231,DE,operating,12,Dec,Professional Services
1811074,Texas Pacific Land Corp,6792,Oil Royalty Traders,1231,DE,operating,12,Dec,Holding Companies
2064683,Cohen Circle Acquisition Corp. II,6770,Blank Checks,1231,,operating,12,Dec,Holding Companies
1695473,"Greater Cannabis Company, Inc.",2834,Pharmaceutical Preparations,1231,FL,operating,12,Dec,Chemicals & Pharma
1006281,"Protalix BioTherapeutics, Inc.",2836,"Biological Products, (No Diagnostic Substances)",1231,DE,operating,12,Dec,Chemicals & Pharma
1872421,GACW Inc,0,,1231,AZ,other,12,Dec,Unknown
46619,HEICO CORP,3724,Aircraft Engines & Engine Parts,1031,FL,operating,10,Oct,Transportation Equipment
2018222,707 Cayman Holdings Ltd.,5600,Retail-Apparel & Accessory Stores,0930,K3,other,9,Sep,Retail (Apparel)
1687187,"Ramaco Resources, Inc.",1220,Silver Ores,1231,DE,operating,12,Dec,Mining & Energy
1563880,"Trevi Therapeutics, Inc.",2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
1787297,"Passage BIO, Inc.",2836,"Biological Products, (No Diagnostic Substances)",1231,DE,operating,12,Dec,Chemicals & Pharma
1807689,"FAST CASUAL CONCEPTS, INC.",5810,Retail-Eating & Drinking Places,1231,WY,operating,12,Dec,Retail (Other)
1085921,MICROMEM TECHNOLOGIES INC,7371,Services-Computer Programming Services,1031,A6,operating,10,Oct,Software & IT Services
2809,AGNICO EAGLE MINES LTD,1040,Gold and Silver Ores,1231,A6,other,12,Dec,Mining & Energy
1497770,"Walker & Dunlop, Inc.",6199,Finance Services,1231,MD,operating,12,Dec,Credit & Finance
1900304,Haleon plc,2844,"Perfumes, Cosmetics & Other Toilet Preparations",1231,X0,other,12,Dec,Chemicals & Pharma
717826,ERICSSON LM TELEPHONE CO,3663,Radio & Tv Broadcasting & Communications Equipment,1231,V7,other,12,Dec,Electronics & Tech Hardware
2040733,Green Solar Energy Ltd,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",1231,C3,other,12,Dec,Electronics & Tech Hardware
1985273,"TOYO Co., Ltd",3674,Semiconductors & Related Devices,1231,E9,other,12,Dec,Electronics & Tech Hardware
1809616,Universe Pharmaceuticals INC,2834,Pharmaceutical Preparations,0930,F4,other,9,Sep,Chemicals & Pharma
719955,WILLIAMS SONOMA INC,5700,"Retail-Home Furniture, Furnishings & Equipment Stores",0201,DE,operating,2,Feb,Retail (Other)
1690437,GraniteShares Gold Trust,6221,Commodity Contracts Brokers & Dealers,0630,DE,operating,6,Jun,Securities & Brokers
1080657,"Presidio Property Trust, Inc.",6798,Real Estate Investment Trusts,1231,MD,operating,12,Dec,Holding Companies
862692,CRYO CELL INTERNATIONAL INC,8090,"Services-Misc Health & Allied Services, NEC",1130,DE,operating,11,Nov,Healthcare Services
1328237,Invesco DB Commodity Index Tracking Fund,6221,Commodity Contracts Brokers & Dealers,1231,,operating,12,Dec,Securities & Brokers
1495153,MakeMyTrip Ltd,4700,Transportation Services,0331,O4,other,3,Mar,Transportation
7084,Archer-Daniels-Midland Co,2070,Fats & Oils,1231,DE,operating,12,Dec,Food & Beverage Manufacturing
1084201,SINOVAC BIOTECH LTD,2834,Pharmaceutical Preparations,1231,B9,other,12,Dec,Chemicals & Pharma
1467093,Scorpio Gold Corp,0,,0228,A1,other,2,Feb,Unknown
1826889,"Beachbody Company, Inc.",5960,Retail-Nonstore Retailers,1231,DE,operating,12,Dec,Retail (Misc)
1419793,"ORIGINCLEAR, INC.",3559,"Special Industry Machinery, NEC",1231,NV,operating,12,Dec,Manufacturing (Other)
1785680,BitVentures Ltd,6282,Investment Advice,0630,E9,other,6,Jun,Securities & Brokers
1977837,MADE IN USA INC.,7374,Services-Computer Processing & Data Preparation,0228,NV,operating,2,Feb,Software & IT Services
1575142,"BIOADAPTIVES, INC.",2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
1717115,"Tempus AI, Inc.",7370,"Services-Computer Programming, Data Processing, Etc.",1231,NV,operating,12,Dec,Software & IT Services
1140411,PIMCO CALIFORNIA MUNICIPAL INCOME FUND,0,,1231,MA,other,12,Dec,Unknown
1603015,"Via Transportation, Inc.",7372,Services-Prepackaged Software,1231,DE,operating,12,Dec,Software & IT Services
1062506,ATLANTICA INC,6770,Blank Checks,1231,UT,operating,12,Dec,Holding Companies
1495584,"Firsthand Technology Value Fund, Inc.",0,,1231,,operating,12,Dec,Unknown
1460235,abrdn Platinum ETF Trust,6221,Commodity Contracts Brokers & Dealers,1231,DE,operating,12,Dec,Securities & Brokers
1395937,Syndax Pharmaceuticals Inc,2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
89800,SHERWIN WILLIAMS CO,5200,"Retail-Building Materials, Hardware, Garden Supply",1231,OH,operating,12,Dec,Retail (Building/Home)
1641614,CPI Card Group Inc.,2750,Commercial Printing,1231,DE,operating,12,Dec,Manufacturing (Other)
1838003,"Encore Medical, Inc.",3841,Surgical & Medical Instruments & Apparatus,1231,MN,other,12,Dec,Instruments & Medical Devices
1611547,Urban Edge Properties,6500,Real Estate,1231,MD,operating,12,Dec,Real Estate
1815021,Boqii Holding Ltd,5990,"Retail-Retail Stores, NEC",0331,E9,other,3,Mar,Retail (Misc)
2032950,Horizon Space Acquisition II Corp.,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
946644,AIM ImmunoTech Inc.,2836,"Biological Products, (No Diagnostic Substances)",1231,DE,operating,12,Dec,Chemicals & Pharma
1475260,CENOVUS ENERGY INC.,1311,Crude Petroleum & Natural Gas,1231,,other,12,Dec,Mining & Energy
1281926,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,0,,1031,,other,10,Oct,Unknown
1393584,American Well Corp,7389,"Services-Business Services, NEC",1231,DE,operating,12,Dec,Personal Services
1132651,AMES NATIONAL CORP,6021,National Commercial Banks,1231,X1,operating,12,Dec,Banking
